缺陷No.,单元ID,单元名称,类别No.,类别名称,图像文件名,重心Y,重心X,面积,体积,最大浓淡等级,平均浓淡等级,明暗,主轴长,副轴长,主轴角,针状度,周长,圆形度,等价椭圆主轴长,等价椭圆副轴长,等价椭圆主轴·副轴比,feret直径X,feret直径Y
1315,2,"瑕疵",0,"未分类(类别01-19以外)","0000001315_00_000459_001009.bmp",+459.132,+1009.785,23584,,,,,,,,,,,,,,,
1316,2,"瑕疵",0,"未分类(类别01-19以外)","0000001316_00_000460_001009.bmp",+460.054,+1009.853,23472,,,,,,,,,,,,,,,
1317,2,"瑕疵",0,"未分类(类别01-19以外)","0000001317_00_000461_001009.bmp",+461.189,+1009.873,23440,,,,,,,,,,,,,,,
1318,2,"瑕疵",0,"未分类(类别01-19以外)","0000001318_00_000460_001009.bmp",+460.581,+1009.785,23584,,,,,,,,,,,,,,,
1319,2,"瑕疵",0,"未分类(类别01-19以外)","0000001319_00_000460_001009.bmp",+460.773,+1009.775,23600,,,,,,,,,,,,,,,
1320,2,"瑕疵",0,"未分类(类别01-19以外)","0000001320_00_000460_001009.bmp",+460.242,+1009.962,23296,,,,,,,,,,,,,,,
1321,2,"瑕疵",0,"未分类(类别01-19以外)","0000001321_00_000459_001009.bmp",+459.819,+1009.785,23584,,,,,,,,,,,,,,,
1322,2,"瑕疵",0,"未分类(类别01-19以外)","0000001322_00_000460_001009.bmp",+460.320,+1009.737,23664,,,,,,,,,,,,,,,
1323,2,"瑕疵",0,"未分类(类别01-19以外)","0000001323_00_000462_001009.bmp",+462.568,+1009.834,23504,,,,,,,,,,,,,,,
1324,2,"瑕疵",0,"未分类(类别01-19以外)","0000001324_00_000461_001009.bmp",+461.123,+1009.766,23616,,,,,,,,,,,,,,,
1325,2,"瑕疵",0,"未分类(类别01-19以外)","0000001325_00_000462_001009.bmp",+462.698,+1009.766,23616,,,,,,,,,,,,,,,
1326,2,"瑕疵",0,"未分类(类别01-19以外)","0000001326_00_000462_001009.bmp",+462.324,+1009.785,23584,,,,,,,,,,,,,,,
1327,2,"瑕疵",0,"未分类(类别01-19以外)","0000001327_00_000462_001009.bmp",+462.121,+1009.962,23296,,,,,,,,,,,,,,,
1328,2,"瑕疵",0,"未分类(类别01-19以外)","0000001328_00_000459_001009.bmp",+459.186,+1009.775,23600,,,,,,,,,,,,,,,
1329,2,"瑕疵",0,"未分类(类别01-19以外)","0000001329_00_000464_001009.bmp",+464.153,+1009.814,23536,,,,,,,,,,,,,,,
1330,2,"瑕疵",0,"未分类(类别01-19以外)","0000001330_00_000459_001009.bmp",+459.767,+1009.873,23440,,,,,,,,,,,,,,,
1331,2,"瑕疵",0,"未分类(类别01-19以外)","0000001331_00_000462_001009.bmp",+462.904,+1009.775,23600,,,,,,,,,,,,,,,
1332,2,"瑕疵",0,"未分类(类别01-19以外)","0000001332_00_000460_001009.bmp",+460.170,+1009.547,23984,,,,,,,,,,,,,,,
1333,2,"瑕疵",0,"未分类(类别01-19以外)","0000001333_00_000461_001009.bmp",+461.318,+1009.575,23936,,,,,,,,,,,,,,,
1334,2,"瑕疵",0,"未分类(类别01-19以外)","0000001334_00_000463_001009.bmp",+463.977,+1009.689,23744,,,,,,,,,,,,,,,
1335,2,"瑕疵",0,"未分类(类别01-19以外)","0000001335_00_000463_001010.bmp",+463.098,+1010.001,23232,,,,,,,,,,,,,,,
1336,2,"瑕疵",0,"未分类(类别01-19以外)","0000001336_00_000462_001009.bmp",+462.592,+1009.689,23744,,,,,,,,,,,,,,,
1337,2,"瑕疵",0,"未分类(类别01-19以外)","0000001337_00_000459_001009.bmp",+459.787,+1009.708,23712,,,,,,,,,,,,,,,
1338,2,"瑕疵",0,"未分类(类别01-19以外)","0000001338_00_000461_001009.bmp",+461.733,+1009.660,23792,,,,,,,,,,,,,,,
1339,2,"瑕疵",0,"未分类(类别01-19以外)","0000001339_00_000463_001009.bmp",+463.247,+1009.902,23392,,,,,,,,,,,,,,,
1340,2,"瑕疵",0,"未分类(类别01-19以外)","0000001340_00_000463_001009.bmp",+463.951,+1009.912,23376,,,,,,,,,,,,,,,
1341,2,"瑕疵",0,"未分类(类别01-19以外)","0000001341_00_000459_001009.bmp",+459.747,+1009.622,23856,,,,,,,,,,,,,,,
1342,2,"瑕疵",0,"未分类(类别01-19以外)","0000001342_00_000460_001009.bmp",+460.931,+1009.912,23376,,,,,,,,,,,,,,,
1343,2,"瑕疵",0,"未分类(类别01-19以外)","0000001343_00_000462_001009.bmp",+462.160,+1009.824,23520,,,,,,,,,,,,,,,
1344,2,"瑕疵",0,"未分类(类别01-19以外)","0000001344_00_000460_001009.bmp",+460.444,+1009.775,23600,,,,,,,,,,,,,,,
1345,2,"瑕疵",0,"未分类(类别01-19以外)","0000001345_00_000460_001009.bmp",+460.486,+1009.922,23360,,,,,,,,,,,,,,,
1346,2,"瑕疵",0,"未分类(类别01-19以外)","0000001346_00_000463_001009.bmp",+463.750,+1009.902,23392,,,,,,,,,,,,,,,
1347,2,"瑕疵",0,"未分类(类别01-19以外)","0000001347_00_000461_001009.bmp",+461.437,+1009.698,23728,,,,,,,,,,,,,,,
1348,2,"瑕疵",0,"未分类(类别01-19以外)","0000001348_00_000460_001009.bmp",+460.041,+1009.679,23760,,,,,,,,,,,,,,,
1349,2,"瑕疵",0,"未分类(类别01-19以外)","0000001349_00_000461_001009.bmp",+461.486,+1009.737,23664,,,,,,,,,,,,,,,
1350,2,"瑕疵",0,"未分类(类别01-19以外)","0000001350_00_000461_001009.bmp",+461.914,+1009.717,23696,,,,,,,,,,,,,,,
1351,2,"瑕疵",0,"未分类(类别01-19以外)","0000001351_00_000462_001009.bmp",+462.337,+1009.785,23584,,,,,,,,,,,,,,,
1411,2,"瑕疵",0,"未分类(类别01-19以外)","0000001411_00_000460_001009.bmp",+460.698,+1009.766,23616,,,,,,,,,,,,,,,
1412,2,"瑕疵",0,"未分类(类别01-19以外)","0000001412_00_000138_000827.bmp",+138.500,+827.500,16,,,,,,,,,,,,,,,
1413,2,"瑕疵",0,"未分类(类别01-19以外)","0000001413_00_000463_001009.bmp",+463.314,+1009.834,23504,,,,,,,,,,,,,,,
1414,2,"瑕疵",0,"未分类(类别01-19以外)","0000001414_00_000461_001009.bmp",+461.039,+1009.873,23440,,,,,,,,,,,,,,,
1415,2,"瑕疵",0,"未分类(类别01-19以外)","0000001415_00_000459_001009.bmp",+459.111,+1009.670,23776,,,,,,,,,,,,,,,
1416,2,"瑕疵",0,"未分类(类别01-19以外)","0000001416_00_000463_001009.bmp",+463.372,+1009.804,23552,,,,,,,,,,,,,,,
1417,2,"瑕疵",0,"未分类(类别01-19以外)","0000001417_00_000460_001009.bmp",+460.377,+1009.756,23632,,,,,,,,,,,,,,,
1418,2,"瑕疵",0,"未分类(类别01-19以外)","0000001418_00_000462_001009.bmp",+462.179,+1009.708,23712,,,,,,,,,,,,,,,
1419,2,"瑕疵",0,"未分类(类别01-19以外)","0000001419_00_000459_001010.bmp",+459.036,+1010.041,23168,,,,,,,,,,,,,,,
1420,2,"瑕疵",0,"未分类(类别01-19以外)","0000001420_00_000782_000823.bmp",+782.500,+823.500,16,,,,,,,,,,,,,,,
1421,2,"瑕疵",0,"未分类(类别01-19以外)","0000001421_00_000459_001009.bmp",+459.689,+1009.795,23568,,,,,,,,,,,,,,,
1422,2,"瑕疵",0,"未分类(类别01-19以外)","0000001422_00_000826_000823.bmp",+826.500,+823.500,16,,,,,,,,,,,,,,,
1423,2,"瑕疵",0,"未分类(类别01-19以外)","0000001423_00_000460_001009.bmp",+460.634,+1009.613,23872,,,,,,,,,,,,,,,
1424,2,"瑕疵",0,"未分类(类别01-19以外)","0000001424_00_000459_001009.bmp",+459.621,+1009.613,23872,,,,,,,,,,,,,,,
1425,2,"瑕疵",0,"未分类(类别01-19以外)","0000001425_00_000460_001009.bmp",+460.535,+1009.746,23648,,,,,,,,,,,,,,,
1426,2,"瑕疵",0,"未分类(类别01-19以外)","0000001426_00_000461_001009.bmp",+461.647,+1009.942,23328,,,,,,,,,,,,,,,
1427,2,"瑕疵",0,"未分类(类别01-19以外)","0000001427_00_000462_001009.bmp",+462.428,+1009.622,23856,,,,,,,,,,,,,,,
1428,2,"瑕疵",0,"未分类(类别01-19以外)","0000001428_00_000462_001009.bmp",+462.348,+1009.766,23616,,,,,,,,,,,,,,,
1429,2,"瑕疵",0,"未分类(类别01-19以外)","0000001429_00_000461_001009.bmp",+461.395,+1009.556,23968,,,,,,,,,,,,,,,
1430,2,"瑕疵",0,"未分类(类别01-19以外)","0000001430_00_000462_001009.bmp",+462.645,+1009.660,23792,,,,,,,,,,,,,,,
1431,2,"瑕疵",0,"未分类(类别01-19以外)","0000001431_00_000461_001009.bmp",+461.958,+1009.565,23952,,,,,,,,,,,,,,,
1432,2,"瑕疵",0,"未分类(类别01-19以外)","0000001432_00_000460_001009.bmp",+460.637,+1009.528,24016,,,,,,,,,,,,,,,
1433,2,"瑕疵",0,"未分类(类别01-19以外)","0000001433_00_000464_001009.bmp",+464.630,+1009.727,23680,,,,,,,,,,,,,,,
1434,2,"瑕疵",0,"未分类(类别01-19以外)","0000001434_00_000460_001009.bmp",+460.589,+1009.632,23840,,,,,,,,,,,,,,,
1435,2,"瑕疵",0,"未分类(类别01-19以外)","0000001435_00_000461_001009.bmp",+461.859,+1009.565,23952,,,,,,,,,,,,,,,
1436,2,"瑕疵",0,"未分类(类别01-19以外)","0000001436_00_000462_001009.bmp",+462.403,+1009.641,23824,,,,,,,,,,,,,,,
1437,2,"瑕疵",0,"未分类(类别01-19以外)","0000001437_00_000459_001009.bmp",+459.699,+1009.622,23856,,,,,,,,,,,,,,,
1438,2,"瑕疵",0,"未分类(类别01-19以外)","0000001438_00_000461_001009.bmp",+461.209,+1009.537,24000,,,,,,,,,,,,,,,
1439,2,"瑕疵",0,"未分类(类别01-19以外)","0000001439_00_000462_001009.bmp",+462.398,+1009.575,23936,,,,,,,,,,,,,,,
1440,2,"瑕疵",0,"未分类(类别01-19以外)","0000001440_00_000459_001009.bmp",+459.576,+1009.584,23920,,,,,,,,,,,,,,,
1441,2,"瑕疵",0,"未分类(类别01-19以外)","0000001441_00_000460_001009.bmp",+460.121,+1009.556,23968,,,,,,,,,,,,,,,
1442,2,"瑕疵",0,"未分类(类别01-19以外)","0000001442_00_000461_001009.bmp",+461.706,+1009.613,23872,,,,,,,,,,,,,,,
1443,2,"瑕疵",0,"未分类(类别01-19以外)","0000001443_00_000464_001009.bmp",+464.465,+1009.689,23744,,,,,,,,,,,,,,,
1444,2,"瑕疵",0,"未分类(类别01-19以外)","0000001444_00_000461_001009.bmp",+461.526,+1009.670,23776,,,,,,,,,,,,,,,
1445,2,"瑕疵",0,"未分类(类别01-19以外)","0000001445_00_000462_001009.bmp",+462.258,+1009.660,23792,,,,,,,,,,,,,,,
1446,2,"瑕疵",0,"未分类(类别01-19以外)","0000001446_00_000460_001009.bmp",+460.448,+1009.528,24016,,,,,,,,,,,,,,,
1447,2,"瑕疵",0,"未分类(类别01-19以外)","0000001447_00_000462_001009.bmp",+462.082,+1009.594,23904,,,,,,,,,,,,,,,
1448,2,"瑕疵",0,"未分类(类别01-19以外)","0000001448_00_000461_001009.bmp",+461.571,+1009.641,23824,,,,,,,,,,,,,,,
1449,2,"瑕疵",0,"未分类(类别01-19以外)","0000001449_00_000459_001009.bmp",+459.828,+1009.679,23760,,,,,,,,,,,,,,,
1450,2,"瑕疵",0,"未分类(类别01-19以外)","0000001450_00_000461_001009.bmp",+461.881,+1009.670,23776,,,,,,,,,,,,,,,
1451,2,"瑕疵",0,"未分类(类别01-19以外)","0000001451_00_000460_001009.bmp",+460.130,+1009.613,23872,,,,,,,,,,,,,,,
1452,2,"瑕疵",0,"未分类(类别01-19以外)","0000001452_00_000461_001009.bmp",+461.338,+1009.565,23952,,,,,,,,,,,,,,,
